shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
N23:C09,3785,47.81048,-122.299869,2184.8
N23:C09,3786,47.810345,-122.300058,2252.5
N23:C09,3787,47.810215,-122.300254,2320.1
N23:C09,3788,47.81007,-122.300493,2399.1
N23:C09,3789,47.809907,-122.300783,2491.9
N23:C09,3790,47.804639,-122.310646,5584.9
N23:C09,3791,47.804387,-122.311099,5729.3
N23:C09,3792,47.804194,-122.311417,5834.5
N23:C09,3793,47.803994,-122.311726,5939.8
N23:C09,3794,47.803787,-122.312023,6044.8
N23:C09,3795,47.803463,-122.312449,6202.7
N23:C09,3796,47.800988,-122.31543,7365.4
N23:C09,3797,47.800809,-122.315631,7447.3
N23:C09,3798,47.80064,-122.315794,7520.8
N23:C09,3799,47.800443,-122.315952,7602.5
N23:C09,3800,47.800236,-122.316084,7684.7
N23:C09,3801,47.800066,-122.31617,7750.2
N23:C09,3802,47.799849,-122.316252,7831.9
N23:C09,3803,47.799672,-122.316298,7897.4
N23:C09,3804,47.799468,-122.316327,7972.2
N23:C09,3805,47.799181,-122.316335,8076.9
N23:C09,3806,47.796626,-122.316302,9008.9
N23:C09,3807,47.796351,-122.316306,9109.2
N23:C09,3808,47.796104,-122.316318,9199.3
N23:C09,3809,47.795857,-122.316337,9289.5
N23:C09,3810,47.795366,-122.316399,9469.2
N23:C09,3811,47.795044,-122.316456,9587.5
N23:C09,3812,47.793809,-122.316705,10042.1
N23:C09,3813,47.79338,-122.316775,10199.5
N23:C09,3814,47.793164,-122.316802,10278.6
N23:C09,3815,47.792949,-122.316823,10357.2
N23:C09,3816,47.792584,-122.316846,10490.5
N23:C09,3817,47.791063,-122.316914,11045.6
N23:C09,3818,47.790776,-122.316913,11150.3
N23:C09,3819,47.790569,-122.316886,11226.1
N23:C09,3820,47.790354,-122.31683,11305.7
N23:C09,3821,47.790143,-122.316746,11385.4
N23:C09,3822,47.789978,-122.31666,11449.2
N23:C09,3823,47.789817,-122.316557,11513.2
N23:C09,3824,47.789684,-122.316456,11567.7
N23:C09,3825,47.789065,-122.315934,11827.4
N23:C09,3826,47.788903,-122.315805,11894.5
N23:C09,3827,47.788746,-122.315698,11957.5
N23:C09,3828,47.788537,-122.315584,12038.7
N23:C09,3829,47.788407,-122.315529,12088.0
N23:C09,3830,47.78824,-122.315468,12150.7
N23:C09,3831,47.786981,-122.315037,12622.0
N23:C09,3832,47.786747,-122.314963,12709.3
N23:C09,3833,47.786518,-122.31491,12793.8
N23:C09,3834,47.786379,-122.314891,12844.7
N23:C09,3835,47.786101,-122.314875,12946.2
N23:C09,3836,47.783942,-122.31485,13733.8
N23:C09,3837,47.78373,-122.314862,13811.2
N23:C09,3838,47.783564,-122.314893,13872.2
N23:C09,3839,47.783465,-122.314924,13909.1
N23:C09,3840,47.783367,-122.314963,13946.1
N23:C09,3841,47.78318,-122.315064,14018.7
N23:C09,3842,47.782033,-122.315818,14476.3
N23:C09,3843,47.781875,-122.315917,14538.9
N23:C09,3844,47.781651,-122.316046,14626.5
N23:C09,3845,47.781424,-122.316164,14714.2
N23:C09,3846,47.781194,-122.31627,14802.1
N23:C09,3847,47.780961,-122.316363,14890.1
N23:C09,3848,47.780727,-122.316445,14977.8
N23:C09,3849,47.780491,-122.316514,15065.5
N23:C09,3850,47.780167,-122.31659,15185.2
N23:C09,3851,47.775786,-122.317475,16798.0
N23:C09,3852,47.775554,-122.317536,16883.9
N23:C09,3853,47.775356,-122.317597,16957.7
N23:C09,3854,47.775159,-122.317667,17031.6
N23:C09,3855,47.774964,-122.317745,17105.3
N23:C09,3856,47.774771,-122.317832,17178.9
N23:C09,3857,47.77458,-122.317927,17252.4
N23:C09,3858,47.77439,-122.318031,17326.3
N23:C09,3859,47.774203,-122.318143,17399.9
N23:C09,3860,47.774018,-122.318263,17473.6
N23:C09,3861,47.773815,-122.318407,17555.7
N23:C09,3862,47.770678,-122.320846,18847.6
N23:C09,3863,47.770331,-122.321102,18989.0
N23:C09,3864,47.770111,-122.321248,19076.9
N23:C09,3865,47.769775,-122.321444,19208.6
N23:C09,3866,47.769433,-122.321614,19340.2
N23:C09,3867,47.769201,-122.321713,19428.3
N23:C09,3868,47.76885,-122.321838,19560.0
N23:C09,3869,47.768455,-122.321945,19706.5
N23:C09,3870,47.763057,-122.323147,21697.6
N23:C09,3871,47.762766,-122.323231,21805.7
N23:C09,3872,47.762612,-122.323289,21863.7
N23:C09,3873,47.762459,-122.323356,21921.9
N23:C09,3874,47.762309,-122.323431,21979.6
N23:C09,3875,47.76216,-122.323515,22037.7
N23:C09,3876,47.762014,-122.323608,22095.7
N23:C09,3877,47.76187,-122.323709,22153.8
N23:C09,3878,47.761665,-122.323872,22238.6
N23:C09,3879,47.757308,-122.327756,24092.9
N23:C09,3880,47.756952,-122.328052,24241.8
N23:C09,3881,47.756603,-122.328305,24383.5
N23:C09,3882,47.756366,-122.328458,24477.8
N23:C09,3883,47.756196,-122.32856,24544.7
N23:C09,3884,47.755372,-122.329014,24865.3
N23:C09,3885,47.755071,-122.329171,24981.7
N23:C09,3886,47.754739,-122.329318,25108.1
N23:C09,3887,47.754515,-122.329402,25192.4
N23:C09,3888,47.754289,-122.329474,25276.7
N23:C09,3889,47.753947,-122.32956,25403.2
N23:C09,3890,47.753603,-122.32962,25529.5
N23:C09,3891,47.753257,-122.329653,25656.0
N23:C09,3892,47.75291,-122.329659,25782.6
N23:C09,3893,47.752564,-122.329638,25908.9
N23:C09,3894,47.752218,-122.32959,26035.7
N23:C09,3895,47.751875,-122.329515,26162.2
N23:C09,3896,47.751648,-122.329451,26246.5
N23:C09,3897,47.751351,-122.329348,26357.8
N23:C09,3898,47.749971,-122.328784,26879.9
N23:C09,3899,47.749605,-122.328651,27017.4
N23:C09,3900,47.749394,-122.328589,27095.9
N23:C09,3901,47.749181,-122.328536,27174.7
N23:C09,3902,47.748968,-122.328493,27253.1
N23:C09,3903,47.748753,-122.328461,27331.9
N23:C09,3904,47.748538,-122.328438,27410.5
N23:C09,3905,47.748323,-122.328426,27489.0
N23:C09,3906,47.748107,-122.328424,27567.8
N23:C09,3907,47.747892,-122.328431,27646.2
N23:C09,3908,47.747677,-122.328449,27724.7
N23:C09,3909,47.747462,-122.328478,27803.4
N23:C09,3910,47.747248,-122.328516,27882.0
N23:C09,3911,47.747035,-122.328564,27960.6
N23:C09,3912,47.746643,-122.328678,28106.3
N23:C09,3913,47.744919,-122.329259,28751.2
N23:C09,3914,47.744648,-122.329335,28851.8
N23:C09,3915,47.744361,-122.329392,28957.4
N23:C09,3916,47.744073,-122.329427,29062.8
N23:C09,3917,47.74388,-122.329438,29133.3
N23:C09,3918,47.743688,-122.329439,29203.3
N23:C09,3919,47.743495,-122.32943,29273.7
N23:C09,3920,47.743302,-122.329411,29344.3
N23:C09,3921,47.74311,-122.329382,29414.7
N23:C09,3922,47.742919,-122.329344,29485.0
N23:C09,3923,47.742729,-122.329295,29555.3
N23:C09,3924,47.742446,-122.329204,29660.9
N23:C09,3925,47.742167,-122.329091,29766.4
N23:C09,3926,47.741893,-122.328956,29871.7
N23:C09,3927,47.741618,-122.328798,29979.3
N23:C09,3928,47.735322,-122.324823,32475.5
N23:C09,3929,47.735064,-122.324654,32578.4
N23:C09,3930,47.734422,-122.324217,32836.1
N23:C09,3931,47.73418,-122.324071,32931.4
N23:C09,3932,47.734032,-122.323996,32988.5
N23:C09,3933,47.733883,-122.323931,33045.2
N23:C09,3934,47.733731,-122.323876,33102.3
N23:C09,3935,47.733578,-122.323831,33159.2
N23:C09,3936,47.733424,-122.323796,33216.0
N23:C09,3937,47.733269,-122.32377,33272.9
N23:C09,3938,47.733102,-122.323753,33334.0
N23:C09,3939,47.732229,-122.323689,33652.8
N23:C09,3940,47.731937,-122.323675,33759.4
N23:C09,3941,47.731574,-122.323673,33891.8
N23:C09,3942,47.726426,-122.323751,35769.7
N23:C09,3943,47.725965,-122.323763,35937.9
N23:C09,3944,47.722419,-122.323898,37231.8
N23:C09,3945,47.722076,-122.323904,37356.9
N23:C09,3946,47.721596,-122.323892,37532.0
N23:C09,3947,47.72036,-122.323818,37983.2
N23:C09,3948,47.719968,-122.323813,38126.2
N23:C09,3949,47.71878,-122.323861,38559.7
N23:C09,3950,47.718555,-122.323884,38642.0
N23:C09,3951,47.718331,-122.323916,38724.1
N23:C09,3952,47.718107,-122.32396,38806.5
N23:C09,3953,47.717885,-122.324014,38888.6
N23:C09,3954,47.717664,-122.324078,38970.7
N23:C09,3955,47.717444,-122.324153,39053.0
N23:C09,3956,47.717226,-122.324238,39135.2
N23:C09,3957,47.71701,-122.324333,39217.4
N23:C09,3958,47.716796,-122.324438,39299.6
N23:C09,3959,47.716585,-122.324554,39381.7
N23:C09,3960,47.716376,-122.324679,39463.9
N23:C09,3961,47.716169,-122.324814,39546.4
N23:C09,3962,47.715946,-122.324974,39636.8
N23:C09,3963,47.714953,-122.325753,40046.6
N23:C09,3964,47.714775,-122.325885,40119.2
N23:C09,3965,47.714619,-122.325993,40182.0
N23:C09,3966,47.714322,-122.326174,40299.1
N23:C09,3967,47.713404,-122.326691,40657.3
N23:C09,3968,47.713103,-122.326882,40776.7
N23:C09,3969,47.712935,-122.327003,40844.8
N23:C09,3970,47.712748,-122.327149,40921.9
N23:C09,3971,47.711486,-122.328185,41448.2
N23:C09,3972,47.71125,-122.328359,41544.4
N23:C09,3973,47.710991,-122.328526,41647.4
N23:C09,3974,47.710816,-122.328626,41715.8
N23:C09,3975,47.710548,-122.328759,41818.9
N23:C09,3976,47.710367,-122.328836,41887.6
N23:C09,3977,47.710185,-122.328903,41956.0
N23:C09,3978,47.710001,-122.328961,42024.6
N23:C09,3979,47.709815,-122.32901,42093.5
N23:C09,3980,47.709629,-122.329049,42162.0
N23:C09,3981,47.709442,-122.329078,42230.6
N23:C09,3982,47.709079,-122.329109,42363.2
N23:C09,3983,47.708001,-122.329155,42756.6
N23:C09,3984,47.707694,-122.329151,42868.6
N23:C09,3985,47.707384,-122.329125,42981.9
N23:C09,3986,47.707075,-122.329074,43095.3
N23:C09,3987,47.70687,-122.329026,43171.0
N23:C09,3988,47.706666,-122.328969,43246.7
N23:C09,3989,47.706421,-122.328886,43338.4
N23:C09,3990,47.70555,-122.32857,43665.5
N23:C09,3991,47.705348,-122.328505,43740.9
N23:C09,3992,47.705203,-122.328467,43794.6
N23:C09,3993,47.704947,-122.32842,43888.7
N23:C09,3994,47.704816,-122.328406,43936.6
N23:C09,3995,47.704474,-122.328391,44061.4
N23:C09,3996,47.70182,-122.328358,45029.5
N23:C09,3997,47.701474,-122.328366,45155.7
N23:C09,3998,47.701292,-122.328381,45222.2
N23:C09,3999,47.701029,-122.328419,45318.6
N23:C09,4000,47.699074,-122.32878,46037.2
N23:C09,4001,47.6988,-122.328815,46137.5
N23:C09,4002,47.698568,-122.328835,46222.3
N23:C09,4003,47.698336,-122.328844,46307.0
N23:C09,4004,47.698104,-122.328844,46391.6
N23:C09,4005,47.697872,-122.328833,46476.3
N23:C09,4006,47.69764,-122.328811,46561.1
N23:C09,4007,47.696273,-122.328617,47062.0
N23:C09,4008,47.695879,-122.328577,47206.1
N23:C09,4009,47.695663,-122.328569,47284.9
N23:C09,4010,47.695455,-122.32857,47360.8
N23:C09,4011,47.692156,-122.328639,48564.3
N23:C09,4012,47.691935,-122.328631,48644.9
N23:C09,4013,47.691713,-122.328613,48726.0
N23:C09,4014,47.691492,-122.328584,48806.9
N23:C09,4015,47.691271,-122.328546,48888.1
N23:C09,4016,47.691052,-122.328497,48968.9
N23:C09,4017,47.690833,-122.328438,49050.1
N23:C09,4018,47.690616,-122.328369,49131.1
N23:C09,4019,47.690401,-122.328291,49211.8
N23:C09,4020,47.690187,-122.328202,49292.9
N23:C09,4021,47.689975,-122.328104,49373.9
N23:C09,4022,47.689765,-122.327996,49455.0
N23:C09,4023,47.689558,-122.327879,49535.8
N23:C09,4024,47.689353,-122.327752,49616.9
N23:C09,4025,47.689151,-122.327616,49697.8
N23:C09,4026,47.688952,-122.327471,49778.7
N23:C09,4027,47.688756,-122.327316,49859.7
N23:C09,4028,47.688563,-122.327153,49940.7
N23:C09,4029,47.688374,-122.326981,50021.6
N23:C09,4030,47.688189,-122.326801,50102.3
N23:C09,4031,47.688007,-122.326612,50183.4
N23:C09,4032,47.687829,-122.326415,50264.5
N23:C09,4033,47.687627,-122.326176,50358.8
N23:C09,4034,47.680827,-122.317976,53557.6
N23:C09,4035,47.680576,-122.31768,53674.6
N23:C09,4036,47.680327,-122.317412,53786.9
N23:C09,4037,47.680173,-122.317263,53854.0
N23:C09,4038,47.680016,-122.317121,53921.1
N23:C09,4039,47.679855,-122.316988,53988.3
N23:C09,4040,47.679691,-122.316864,54055.5
N23:C09,4041,47.679524,-122.316749,54122.7
N23:C09,4042,47.679354,-122.316642,54190.1
N23:C09,4043,47.679182,-122.316545,54257.2
N23:C09,4044,47.679008,-122.316457,54324.3
N23:C09,4045,47.678831,-122.316378,54391.7
N23:C09,4046,47.678653,-122.316309,54458.8
N23:C09,4047,47.678473,-122.316249,54526.1
N23:C09,4048,47.678292,-122.316199,54593.3
N23:C09,4049,47.67811,-122.316159,54660.4
N23:C09,4050,47.677927,-122.316128,54727.6
N23:C09,4051,47.677719,-122.316105,54803.7
N23:C09,4052,47.677472,-122.316092,54893.9
N23:C09,4053,47.675578,-122.31606,55584.8
N23:C09,4054,47.675177,-122.31603,55731.3
N23:C09,4055,47.674977,-122.316005,55804.5
N23:C09,4056,47.665652,-122.314435,59227.9
N23:C09,4057,47.665049,-122.314354,59448.8
N23:C09,4058,47.664571,-122.314299,59623.7
N23:C09,4059,47.664092,-122.314255,59798.8
N23:C09,4060,47.663613,-122.314221,59973.7
N23:C09,4061,47.663134,-122.314198,60148.5
N23:C09,4062,47.662654,-122.314184,60323.6
N23:C09,4063,47.662174,-122.314181,60498.7
N23:C09,4064,47.659425,-122.314247,61501.6
N23:C09,4065,47.659298,-122.314242,61547.9
N23:C09,4066,47.659176,-122.314228,61592.5
N23:C09,4067,47.659055,-122.314205,61637.0
N23:C09,4068,47.658935,-122.314172,61681.5
N23:C09,4069,47.658816,-122.314129,61726.2
N23:C09,4070,47.658699,-122.314077,61770.8
N23:C09,4071,47.658584,-122.314016,61815.4
N23:C09,4072,47.658471,-122.313945,61860.2
N23:C09,4073,47.658362,-122.313866,61904.5
N23:C09,4074,47.658255,-122.313778,61949.2
N23:C09,4075,47.658152,-122.313682,61993.6
N23:C09,4076,47.658052,-122.313577,62038.3
N23:C09,4077,47.657956,-122.313465,62082.9
N23:C09,4078,47.657865,-122.313345,62127.4
N23:C09,4079,47.657778,-122.313218,62172.0
N23:C09,4080,47.657695,-122.313085,62216.6
N23:C09,4081,47.657618,-122.312944,62261.3
N23:C09,4082,47.657546,-122.312798,62305.8
N23:C09,4083,47.657479,-122.312647,62350.3
N23:C09,4084,47.657418,-122.31249,62394.9
N23:C09,4085,47.657363,-122.312329,62439.4
N23:C09,4086,47.657314,-122.312163,62484.0
N23:C09,4087,47.657271,-122.311994,62528.5
N23:C09,4088,47.65723,-122.311799,62578.8
N23:C09,4089,47.657191,-122.311571,62636.8
N23:C09,4090,47.656828,-122.309087,63263.1
N23:C09,4091,47.656777,-122.308768,63343.9
N23:C09,4092,47.656731,-122.308515,63408.5
N23:C09,4093,47.656681,-122.308272,63471.1
N23:C09,4094,47.656623,-122.308032,63533.9
N23:C09,4095,47.656559,-122.307796,63596.6
N23:C09,4096,47.656489,-122.307564,63659.2
N23:C09,4097,47.656413,-122.307336,63721.9
N23:C09,4098,47.65633,-122.307113,63784.6
N23:C09,4099,47.656242,-122.306895,63847.2
N23:C09,4100,47.656148,-122.306683,63909.7
N23:C09,4101,47.656048,-122.306476,63972.4
N23:C09,4102,47.655942,-122.306276,64035.0
N23:C09,4103,47.655831,-122.306082,64097.7
N23:C09,4104,47.655715,-122.305894,64160.4
N23:C09,4105,47.655594,-122.305714,64223.0
N23:C09,4106,47.655468,-122.305541,64285.7
N23:C09,4107,47.655338,-122.305376,64348.2
N23:C09,4108,47.655203,-122.305218,64411.0
N23:C09,4109,47.655064,-122.305069,64473.6
N23:C09,4110,47.654921,-122.304928,64536.3
N23:C09,4111,47.654774,-122.304795,64599.1
N23:C09,4112,47.654624,-122.304672,64661.7
N23:C09,4113,47.654471,-122.304558,64724.2
N23:C09,4114,47.654314,-122.304452,64787.1
N23:C09,4115,47.654155,-122.304356,64849.7
N23:C09,4116,47.653994,-122.30427,64912.1
N23:C09,4117,47.65383,-122.304193,64974.9
N23:C09,4118,47.653664,-122.304126,65037.7
N23:C09,4119,47.653497,-122.304069,65100.2
N23:C09,4120,47.653328,-122.304022,65162.9
N23:C09,4121,47.653158,-122.303985,65225.6
N23:C09,4122,47.652943,-122.303953,65304.4
N23:C09,4123,47.652678,-122.303933,65401.2
N23:C09,4124,47.649351,-122.303838,66615.0
N23:C09,4125,47.647527,-122.303792,67280.4
N23:C09,4126,47.647014,-122.303787,67467.5
N23:C09,4127,47.646639,-122.303795,67604.3
N23:C09,4128,47.646265,-122.303815,67740.8
N23:C09,4129,47.64589,-122.303844,67877.8
N23:C09,4130,47.645516,-122.303885,68014.6
N23:C09,4131,47.645142,-122.303936,68151.6
N23:C09,4132,47.64477,-122.303997,68288.1
N23:C09,4133,47.644398,-122.304069,68424.9
N23:C09,4134,47.644027,-122.304151,68561.7
N23:C09,4135,47.643657,-122.304244,68698.6
N23:C09,4136,47.643288,-122.304347,68835.6
N23:C09,4137,47.642921,-122.30446,68972.3
N23:C09,4138,47.642556,-122.304584,69108.9
N23:C09,4139,47.642192,-122.304718,69245.7
N23:C09,4140,47.641829,-122.304862,69382.8
N23:C09,4141,47.641469,-122.305017,69519.6
N23:C09,4142,47.641111,-122.305181,69656.3
N23:C09,4143,47.640755,-122.305356,69793.1
N23:C09,4144,47.640401,-122.30554,69930.0
N23:C09,4145,47.64005,-122.305734,70066.7
N23:C09,4146,47.639701,-122.305938,70203.6
N23:C09,4147,47.639355,-122.306152,70340.4
N23:C09,4148,47.639011,-122.306376,70477.5
N23:C09,4149,47.638671,-122.306609,70614.2
N23:C09,4150,47.638334,-122.306852,70750.9
N23:C09,4151,47.638,-122.307104,70887.7
N23:C09,4152,47.637597,-122.307425,71054.6
N23:C09,4153,47.623523,-122.318955,76922.9
N23:C09,4154,47.62317,-122.319226,77068.0
N23:C09,4155,47.622943,-122.319382,77159.3
N23:C09,4156,47.622712,-122.319526,77250.7
N23:C09,4157,47.622479,-122.319658,77341.7
N23:C09,4158,47.622242,-122.319778,77433.1
N23:C09,4159,47.622003,-122.319886,77524.3
N23:C09,4160,47.621761,-122.319981,77615.6
N23:C09,4161,47.621517,-122.320064,77706.9
N23:C09,4162,47.621271,-122.320134,77798.3
N23:C09,4163,47.621024,-122.320191,77889.5
N23:C09,4164,47.620776,-122.320236,77980.6
N23:C09,4165,47.620401,-122.320279,78117.8
N23:C09,4166,47.620063,-122.320292,78241.1
N23:C09,4167,47.61798,-122.320261,79000.9
N23:C09,4168,47.61774,-122.320263,79088.4
N23:C09,4169,47.617516,-122.320279,79170.2
N23:C09,4170,47.61734,-122.320303,79234.7
N23:C09,4171,47.617164,-122.320338,79299.5
N23:C09,4172,47.61699,-122.320384,79364.0
N23:C09,4173,47.616817,-122.32044,79428.6
N23:C09,4174,47.616646,-122.320506,79493.1
N23:C09,4175,47.616477,-122.320582,79557.5
N23:C09,4176,47.616309,-122.320669,79622.4
N23:C09,4177,47.616145,-122.320765,79686.7
N23:C09,4178,47.615983,-122.320871,79751.3
N23:C09,4179,47.615825,-122.320987,79815.6
N23:C09,4180,47.615669,-122.321112,79880.3
N23:C09,4181,47.615517,-122.321246,79944.8
N23:C09,4182,47.615369,-122.32139,80009.4
N23:C09,4183,47.615225,-122.321542,80073.9
N23:C09,4184,47.615085,-122.321702,80138.4
N23:C09,4185,47.61495,-122.321871,80202.9
N23:C09,4186,47.61482,-122.322048,80267.4
N23:C09,4187,47.614694,-122.322232,80332.0
N23:C09,4188,47.614573,-122.322424,80396.7
N23:C09,4189,47.614458,-122.322623,80461.3
N23:C09,4190,47.614349,-122.322828,80525.6
N23:C09,4191,47.614245,-122.32304,80590.2
N23:C09,4192,47.614147,-122.323258,80654.8
N23:C09,4193,47.614055,-122.323482,80719.4
N23:C09,4194,47.613969,-122.323711,80784.0
N23:C09,4195,47.61389,-122.323945,80848.5
N23:C09,4196,47.613817,-122.324183,80913.0
N23:C09,4197,47.613751,-122.324426,80977.6
N23:C09,4198,47.613691,-122.324673,81042.3
N23:C09,4199,47.613638,-122.324922,81106.7
N23:C09,4200,47.613592,-122.325175,81171.3
N23:C09,4201,47.613553,-122.32543,81235.8
N23:C09,4202,47.613521,-122.325688,81300.5
N23:C09,4203,47.613496,-122.325947,81365.0
N23:C09,4204,47.613478,-122.326207,81429.5
N23:C09,4205,47.613468,-122.326469,81494.2
N23:C09,4206,47.613464,-122.32673,81558.6
N23:C09,4207,47.613468,-122.326992,81623.2
N23:C09,4208,47.613479,-122.327253,81687.7
N23:C09,4209,47.613497,-122.327513,81752.2
N23:C09,4210,47.613522,-122.327772,81816.7
N23:C09,4211,47.613554,-122.32803,81881.4
N23:C09,4212,47.613593,-122.328285,81945.9
N23:C09,4213,47.613639,-122.328538,82010.5
N23:C09,4214,47.613681,-122.328741,82062.9
N23:C09,4215,47.613901,-122.329716,82316.4
N23:C09,4216,47.613936,-122.329912,82366.4
N23:C09,4217,47.613955,-122.330061,82403.8
N23:C09,4218,47.613967,-122.330211,82441.1
N23:C09,4219,47.613972,-122.330363,82478.6
N23:C09,4220,47.61397,-122.330515,82516.1
N23:C09,4221,47.613961,-122.330666,82553.5
N23:C09,4222,47.613945,-122.330815,82590.7
N23:C09,4223,47.613923,-122.330963,82628.1
N23:C09,4224,47.613893,-122.331109,82665.7
N23:C09,4225,47.613852,-122.331266,82707.2
N23:C09,4226,47.613788,-122.331463,82761.1
N23:C09,4227,47.613705,-122.331673,82821.1
N23:C09,4228,47.612109,-122.33549,83928.0
N23:C09,4229,47.61188,-122.336083,84096.4
N23:C09,4230,47.611117,-122.337899,84623.8
N23:C09,4231,47.61106,-122.338008,84657.8
N23:C09,4232,47.610996,-122.338105,84691.2
N23:C09,4233,47.610924,-122.33819,84724.8
N23:C09,4234,47.610853,-122.338254,84755.1
N23:C09,4235,47.610778,-122.338306,84785.3
N23:C09,4236,47.610691,-122.338348,84818.7
N23:C09,4237,47.61061,-122.338372,84848.8
N23:C09,4238,47.610518,-122.338382,84882.4
N23:C09,4239,47.610399,-122.338369,84925.9
N23:C09,4240,47.610283,-122.338328,84969.4
N23:C09,4241,47.610179,-122.338264,85010.5
N23:C09,4242,47.610047,-122.338156,85065.5
N23:C09,4243,47.608719,-122.336942,85635.0
N23:C09,4244,47.608328,-122.336556,85806.5
N23:C09,4245,47.607341,-122.335652,86230.0
N23:C09,4246,47.607196,-122.335524,86291.6
N23:C09,4247,47.60683,-122.335216,86445.2
N23:C09,4248,47.603504,-122.332172,87872.0
N23:C09,4249,47.603359,-122.332035,87934.8
N23:C09,4250,47.603079,-122.331753,88058.4
N23:C09,4251,47.601939,-122.330709,88547.5
N23:C09,4252,47.601804,-122.330564,88608.4
N23:C09,4253,47.601671,-122.330386,88673.8
N23:C09,4254,47.600661,-122.328817,89208.2
N23:C09,4255,47.600562,-122.32867,89259.4
N23:C09,4256,47.600489,-122.328573,89295.2
N23:C09,4257,47.600416,-122.328488,89329.1
N23:C09,4258,47.60034,-122.328409,89363.0
N23:C09,4259,47.60019,-122.328282,89426.1
N23:C09,4260,47.600032,-122.328181,89488.9
N23:C09,4261,47.599943,-122.328137,89523.1
N23:C09,4262,47.599854,-122.328102,89556.7
N23:C09,4263,47.599684,-122.328058,89619.7
N23:C09,4264,47.599488,-122.328041,89691.3
N23:C09,4265,47.598938,-122.328064,89892.0
N23:C09,4266,47.597869,-122.328047,90282.0
N23:E31,10200,47.815455,-122.295179,0.0
N23:E31,10201,47.814976,-122.295999,266.7
N23:E31,10202,47.814805,-122.296267,357.4
